FECHA,TIPO DE MOVIMIENTO,PROYECTO,DESCRIPCION,CATEGORIA/DETALLE,DETALLE,IMPORTE CONTABLE,CUENTA JUAN CARLOS,PAYO SANTIAGO,BANCOLOMBIA,HOTMART JSD,PAYO JSD,PAYO FRAN,JERWIN PERÚ,BINANCE,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
26 de agosto de 2025,,GERSSON L8,Card charge (ASAAS*DEVZAPP LTDA),Sotware y suscripciones,DEVZAPP,,,,,,-$ 37.8,,,,
27 de agosto de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *TG7K4W8W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
27 de agosto de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *P7MBPV4W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
27 de agosto de 2025,,GERSSON L8,Card charge (ASAAS*DEVZAPP LTDA),Sotware y suscripciones,DEVZAPP,,,,,,-$ 37.8,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (FACEBK *TNSTKYQ3D2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 900.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (FACEBK *TGM4MXG3D2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 900.0,,,,
28 de agosto de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *2EWSHVYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (FACEBK *BXB5LXG3D2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 900.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (FACEBK *8RYFLYYSU2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 28.9,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
28 de agosto de 2025,,AGENCIA X,Card charge (HOSTINGER* HOSTINGER.C),Sotware y suscripciones,HOSTINGUER,,,,,,-$ 13.0,,,,
28 de agosto de 2025,,GERSSON L8,Card charge (hostinger.com),Sotware y suscripciones,HOSTINGUER,,,,,,-$ 20.4,,,,
29 de agosto de 2025,,GERSSON L8,Card charge (CHATWOOT),Software y suscripciones,CHATWOOT,,,,,,-$ 19.0,,,,
29 de agosto de 2025,,GERSSON L8,Payment to Bancolombia (6138),GASTOS PUBLICITARIOS,FB ADS,,,,,,"-$ 6,051.0 ",,,,
30 de agosto de 2025,,ADRIANA,VENTAS AGOSTO,Ingresos por Proyecto / Hotmart,VENTAS DICIEMBRE HOTMART,,$ 265.0,,,,,,,,
31 de agosto de 2025,,GERSSON L8,Card charge (FACEBK *LBHQSYQ3D2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 900.0,,,,
31 de agosto de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *XU4KQWQW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
31 de agosto de 2025,,GERSSON L8,Card charge (FACEBK *R6AP9YYPX2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 166.2,,,,
31 de agosto de 2025,,GERSSON L8,Card charge (FACEBK *KZ6KBZU3D2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 900.0,,,,
31 de agosto de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *XUWMQWUW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
31 de agosto de 2025,,GERSSON L8,Card charge (FACEBK *H3ZJBXY2D2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 900.0,,,,
31 de agosto de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *9A2BQVGW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
31 de agosto de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
31 de agosto de 2025,,GERSSON L8,Card charge (DLO*Hotmart),Sotware y suscripciones,SENDFLOW,,,,,,-$ 108.1,,,,
31 de agosto de 2025,,INFOPRODUCTOS X,VENTAS AL 31 DE AGOSTO,Ingresos por Proyecto / Hotmart,VENTAS DICIEMBRE HOTMART,,,,," $ 3,105.0 ",,,,,
1 de septiembre de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 20.0,,,,
1 de septiembre de 2025,,GERSSON L8,Card charge (STREAMYARD.COM),Sotware y suscripciones,STREAMYARD,,,,,,-$ 89.0,,,,
1 de septiembre de 2025,,AGENCIA X,Card charge (DLO*Hotmart),Gastos de la Agencia,CURSOS,,,,,,-$ 9.8,,,,
1 de septiembre de 2025,,GERSSON L8,Card charge (ASAAS*DEVZAPP LTDA),Sotware y suscripciones,DEVZAPP,,,,,,-$ 28.2,,,,
1 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *Z77VWVGW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
1 de septiembre de 2025,,AGENCIA X,PAGO NOMINA AGOSTO,Gastos de la Agencia,Nómina,,,,,,"-$ 2,858.0 ",,,,
1 de septiembre de 2025,,VCAPITAL L1,PAGO DEUDA VCAPITAL,Gastos de la Agencia,DEUDA JSD REVOLUTION,,,,,,-$ 268.0,,,,
2 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *UQQ7QWCW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
2 de septiembre de 2025,,ADRIANA,Card charge (ASAAS*DEVZAPP LTDA),Sotware y suscripciones,DEVZAPP,,,,,,-$ 28.2,,,,
3 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *RWQJVVLW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
3 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *HGFMYWUV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
3 de septiembre de 2025,,AGENCIA X,Card charge (CLAUDE.AI SUBSCRIPTION),Sotware y suscripciones,CLAUDE,,,,,,-$ 20.0,,,,
4 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *TDJX2WYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
4 de septiembre de 2025,,AGENCIA X,Card charge (BOLT (BY STACKBLITZ)),Sotware y suscripciones,ZOOM,,,,,,-$ 20.0,,,,
4 de septiembre de 2025,,AGENCIA X,Card charge (COCOCUT),Software y suscripciones,COCOCUT,,,,,,-$ 10.0,,,,
4 de septiembre de 2025,,AGENCIA X,Card charge (DLO*GOOGLE Google One),GASTOS PUBLICITARIOS,GOOGLE ADS,,,,,,-$ 28.8,,,,
6 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *9LG64XCW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
6 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *NE9M4WLW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
6 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *LYV47XQW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
6 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *Q2586WYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
6 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *VB2B9WGW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
6 de septiembre de 2025,,GERSSON L8,Card charge (HOSTINGER* HOSTINGER.C),Sotware y suscripciones,HOSTINGUER,,,,,,-$ 14.2,,,,
7 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *66BH6WLW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
7 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *M6PHAWYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
7 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *EXSZ9WYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
7 de septiembre de 2025,,AGENCIA X,Card charge (CURSOR USAGE  AUG),Sotware y suscripciones,CURSOR,,,,,,-$ 13.1,,,,
7 de septiembre de 2025,,GERSSON L8,Card charge (FLODESK.COM),Sotware y suscripciones,FLODESK,,,,,,-$ 38.0,,,,
7 de septiembre de 2025,,GERSSON L8,Card charge (MANYCHAT.COM),Sotware y suscripciones,MANYCHAT,,,,,,-$ 268.4,,,,
8 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *TA6HEXUW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
8 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *EEQGCXQW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
8 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *5E96DXUV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
8 de septiembre de 2025,,AGENCIA X,Card charge (HOSTINGER* HOSTINGER.C),Sotware y suscripciones,HOSTINGUER,,,,,,-$ 15.0,,,,
8 de septiembre de 2025,,AGENCIA X,Card charge (SCALABY MEDIA LLC),Gastos de la Agencia,CURSOS,,,,,,-$ 97.0,,,,
8 de septiembre de 2025,,AGENCIA X,Card charge (SCALABY MEDIA LLC),Gastos de la Agencia,CURSOS,,,,,,-$ 54.0,,,,
9 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *J2V6CWLW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
9 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *C8ARGXUV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
9 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *P4PKFXUV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
9 de septiembre de 2025,,GERSSON L8,Card charge (hostinger.com),Sotware y suscripciones,HOSTINGUER,,,,,,-$ 63.0,,,,
10 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *CNN9HXQW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
10 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *QS6YLWGW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
11 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *5TUE8X8W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
11 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *2XEBEXCW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
12 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *FKN7WW4W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
13 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *PAGJVWGW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
13 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *8CNTSXUW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
13 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *2KCKPWYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
13 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *9Y4NQXUV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
13 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *MWVUJWLW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
13 de septiembre de 2025,,GERSSON L8,Card charge (HOSTINGER* HOSTINGER.C),Sotware y suscripciones,HOSTINGUER,,,,,,-$ 18.5,,,,
13 de septiembre de 2025,,ARZA UÑAS L4,Card charge (FLODESK.COM),Sotware y suscripciones,FLODESK,,,,,,-$ 38.0,,,,
14 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *6E9NTWYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
14 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *E5RLPWLW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
15 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *K8X5XXUV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
16 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *Y73WXWYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
16 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *V46GWWYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
17 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *22R84YUW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
17 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *GVMUBX4W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
17 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *VW33NX8W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 2.2,,,,
17 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *ZK6AAX4W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
18 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *B98M5XYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
18 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *86TCZWLW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
18 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *THRH4YQW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
18 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *DGNQ3YQW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
18 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *622U7XGW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
18 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *T3CUXWLW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
18 de septiembre de 2025,,GERSSON L8,Card charge (OPENAI *CHATGPT SUBSCR),Sotware y suscripciones,CHATGPT,,,,,,-$ 20.0,,,,
19 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *VGTVFX4W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
19 de septiembre de 2025,,HOTMART,Payment from Hotmart,Retiros / Hotmart,RETIRO HOTMART,,,,,"-$ 56,997.0 "," $ 56,997.0 ",,,,
19 de septiembre de 2025,,GERSSON L8,Card charge (HEYGEN TECHNOLOGY INC.),Software y suscripciones,HEYGEN,,,,,,-$ 29.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *V89KL2VUQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 9.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *49CH525VQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 8.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *8ZLXBYUW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *5W8L9XYV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *U4DDCYUW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *95GW829VQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 7.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *HCADL3DUQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 6.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *TD8EY2HUQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 5.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *L4GE829VQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 4.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *JKBP425VQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 3.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *GMLDJX4W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
20 de septiembre de 2025,,GERSSON L8,Card charge (FACEBK *2SK5LZL3D2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 499.4,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *V4PY3YCW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *LM46J3DUQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 2.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *T8PE4XLW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
20 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *E5RFGX4W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
20 de septiembre de 2025,,GERSSON L8,Card charge (HOSTINGER* HOSTINGER.C),Sotware y suscripciones,HOSTINGUER,,,,,,-$ 13.5,,,,
21 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *HTTLEYUV22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
21 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *VE9BP3DUQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 14.0,,,,
21 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *9UJS7YCW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
21 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *6E5T73MUQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 12.0,,,,
21 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *6ZXB7YCW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
21 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *BVTMZ2HUQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 11.0,,,,
21 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *YXND6YCW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
21 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *VDSQL2VUQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 10.0,,,,
22 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *A87BR2VUQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 18.0,,,,
22 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *Y9HQPX4W22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
22 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *RB8AKXGW22),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 60.0,,,,
22 de septiembre de 2025,,INFOPRODUCTOS X,Card charge (FACEBK *RUVRH2DVQ2),GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 16.0,,,,
